puzzleID, algorithm, difficulty, timeElapsed, guessCount
1005, 0 - without algorithms, 2, 238.587000, 87
1006, 0 - without algorithms, 2, 556.986000, 204
1007, 0 - without algorithms, 2, 1202.356000, 437
1008, 0 - without algorithms, 2, 3581.271000, 1300
1009, 0 - without algorithms, 2, 7011.408000, 2580
1010, 0 - without algorithms, 2, 2572.979000, 938
1011, 0 - without algorithms, 2, 198.011000, 73
1012, 0 - without algorithms, 2, 2063.924000, 753
1013, 0 - without algorithms, 2, 1377.705000, 500
1014, 0 - without algorithms, 2, 2004.281000, 741
1015, 0 - without algorithms, 2, 2036.412000, 734
1016, 0 - without algorithms, 2, 1545.000000, 574
1017, 0 - without algorithms, 2, 15852.983000, 5818
1018, 0 - without algorithms, 2, 1342.590000, 489
1019, 0 - without algorithms, 2, 6709.071000, 2478
1020, 0 - without algorithms, 2, 1547.364000, 559
1021, 0 - without algorithms, 2, 1132.326000, 412
1022, 0 - without algorithms, 2, 719.019000, 265
1023, 0 - without algorithms, 2, 5377.853000, 1970
1024, 0 - without algorithms, 2, 9944.113000, 3575
1025, 0 - without algorithms, 2, 1217.335000, 445
1026, 0 - without algorithms, 2, 20632.743000, 7512
1027, 0 - without algorithms, 2, 11448.846000, 4146
1028, 0 - without algorithms, 2, 912.022000, 335
1029, 0 - without algorithms, 2, 1798.335000, 651
1030, 0 - without algorithms, 2, 1001.229000, 364
1031, 0 - without algorithms, 2, 386.455000, 140
1032, 0 - without algorithms, 2, 7641.261000, 2785
1033, 0 - without algorithms, 2, 7522.478000, 2730
1034, 0 - without algorithms, 2, 5212.823000, 1896
1035, 0 - without algorithms, 2, 8861.100000, 3274
1036, 0 - without algorithms, 2, 6113.133000, 2245
1037, 0 - without algorithms, 2, 511.330000, 182
1038, 0 - without algorithms, 2, 1888.795000, 678
1039, 0 - without algorithms, 2, 170.550000, 61
1040, 0 - without algorithms, 2, 869.141000, 315
1041, 0 - without algorithms, 2, 1064.518000, 387
1042, 0 - without algorithms, 2, 2077.359000, 756
1043, 0 - without algorithms, 2, 667.462000, 243
1044, 0 - without algorithms, 2, 432.732000, 158
1045, 0 - without algorithms, 2, 1890.348000, 693
1046, 0 - without algorithms, 2, 4306.392000, 1550
1047, 0 - without algorithms, 2, 4567.231000, 1665
1048, 0 - without algorithms, 2, 2856.852000, 1050
1049, 0 - without algorithms, 2, 1148.796000, 422
1050, 0 - without algorithms, 2, 12336.102000, 4532
1051, 0 - without algorithms, 2, 450.285000, 163
1052, 0 - without algorithms, 2, 4101.568000, 1518
1053, 0 - without algorithms, 2, 1084.295000, 395
1054, 0 - without algorithms, 2, 939.904000, 350
1055, 0 - without algorithms, 2, 14069.655000, 5093
1056, 0 - without algorithms, 2, 282.740000, 103
1057, 0 - without algorithms, 2, 2696.851000, 987
1058, 0 - without algorithms, 2, 3612.319000, 1340
1059, 0 - without algorithms, 2, 4110.554000, 1509
1060, 0 - without algorithms, 2, 515.938000, 192
1061, 0 - without algorithms, 2, 6471.786000, 2423
1062, 0 - without algorithms, 2, 2040.289000, 743
1063, 0 - without algorithms, 2, 440.326000, 161
1064, 0 - without algorithms, 2, 13973.535000, 5002
1065, 0 - without algorithms, 2, 221.586000, 81
1066, 0 - without algorithms, 2, 412.685000, 151
1067, 0 - without algorithms, 2, 160.061000, 59
1068, 0 - without algorithms, 2, 16465.422000, 6051
1069, 0 - without algorithms, 2, 3040.957000, 1130
1070, 0 - without algorithms, 2, 3671.951000, 1348
1071, 0 - without algorithms, 2, 231.154000, 86
1072, 0 - without algorithms, 2, 3185.198000, 1154
1073, 0 - without algorithms, 2, 1814.686000, 654
1074, 0 - without algorithms, 2, 746.451000, 270
1075, 0 - without algorithms, 2, 1840.534000, 672
1076, 0 - without algorithms, 2, 987.974000, 361
1077, 0 - without algorithms, 2, 2187.425000, 785
1078, 0 - without algorithms, 2, 2144.425000, 788
1079, 0 - without algorithms, 2, 6275.899000, 2260
1080, 0 - without algorithms, 2, 7743.042000, 2887
1081, 0 - without algorithms, 2, 547.478000, 202
1082, 0 - without algorithms, 2, 6136.397000, 2236
1083, 0 - without algorithms, 2, 2766.873000, 1023
1084, 0 - without algorithms, 2, 3037.471000, 1083
1085, 0 - without algorithms, 2, 2392.791000, 875
1086, 0 - without algorithms, 2, 2035.390000, 742
1087, 0 - without algorithms, 2, 1310.840000, 479
1088, 0 - without algorithms, 2, 215.434000, 79
1089, 0 - without algorithms, 2, 392.407000, 145
1090, 0 - without algorithms, 2, 316.755000, 116
1091, 0 - without algorithms, 2, 744.227000, 277
1092, 0 - without algorithms, 2, 238.127000, 88
1093, 0 - without algorithms, 2, 1937.686000, 706
1094, 0 - without algorithms, 2, 2199.238000, 794
1095, 0 - without algorithms, 2, 745.329000, 272
1096, 0 - without algorithms, 2, 532.579000, 197
1097, 0 - without algorithms, 2, 763.223000, 280
1098, 0 - without algorithms, 2, 2971.096000, 1084
1099, 0 - without algorithms, 2, 2661.766000, 975
1100, 0 - without algorithms, 2, 1513.301000, 543
1101, 0 - without algorithms, 2, 22063.257000, 7809
1102, 0 - without algorithms, 2, 8216.250000, 2889
1103, 0 - without algorithms, 2, 811.172000, 279
1104, 0 - without algorithms, 2, 1428.091000, 509
1105, 0 - without algorithms, 2, 3505.269000, 1233
1106, 0 - without algorithms, 2, 10654.807000, 3861
1107, 0 - without algorithms, 2, 634.080000, 224
1108, 0 - without algorithms, 2, 6316.054000, 2229
1109, 0 - without algorithms, 2, 612.569000, 217
1110, 0 - without algorithms, 2, 3632.508000, 1270
1111, 0 - without algorithms, 2, 1642.753000, 578
1112, 0 - without algorithms, 2, 785.334000, 272
1113, 0 - without algorithms, 2, 774.263000, 270
1114, 0 - without algorithms, 2, 324.920000, 110
1115, 0 - without algorithms, 2, 4681.165000, 1657
1116, 0 - without algorithms, 2, 2143.733000, 741
1117, 0 - without algorithms, 2, 3114.465000, 1077
1118, 0 - without algorithms, 2, 4344.133000, 1483
1119, 0 - without algorithms, 2, 2304.345000, 793
1120, 0 - without algorithms, 2, 10992.380000, 3766
1121, 0 - without algorithms, 2, 7612.477000, 2625
1122, 0 - without algorithms, 2, 1446.134000, 498
1123, 0 - without algorithms, 2, 603.904000, 205
1124, 0 - without algorithms, 2, 3543.921000, 1229
1125, 0 - without algorithms, 2, 2240.314000, 769
1126, 0 - without algorithms, 2, 526.678000, 178
1127, 0 - without algorithms, 2, 6455.776000, 2187
1128, 0 - without algorithms, 2, 3082.495000, 1046
1129, 0 - without algorithms, 2, 16730.048000, 5662
1130, 0 - without algorithms, 2, 1381.723000, 492
1131, 0 - without algorithms, 2, 4056.453000, 1408
1132, 0 - without algorithms, 2, 346.099000, 120
1133, 0 - without algorithms, 2, 4845.805000, 1643
1134, 0 - without algorithms, 2, 1088.242000, 373
1135, 0 - without algorithms, 2, 1757.518000, 605
1136, 0 - without algorithms, 2, 4622.125000, 1621
1137, 0 - without algorithms, 2, 1369.030000, 475
1138, 0 - without algorithms, 2, 5733.100000, 2023
1139, 0 - without algorithms, 2, 18648.840000, 6602
1140, 0 - without algorithms, 2, 1890.689000, 678
1141, 0 - without algorithms, 2, 2212.533000, 808
1142, 0 - without algorithms, 2, 927.260000, 338
1143, 0 - without algorithms, 2, 3665.329000, 1321
1144, 0 - without algorithms, 2, 886.814000, 317
1145, 0 - without algorithms, 2, 199.113000, 72
1146, 0 - without algorithms, 2, 1425.796000, 513
1147, 0 - without algorithms, 2, 430.057000, 151
1148, 0 - without algorithms, 2, 1612.406000, 573
1149, 0 - without algorithms, 2, 1130.853000, 411
1150, 0 - without algorithms, 2, 349.987000, 129
1151, 0 - without algorithms, 2, 640.291000, 229
1152, 0 - without algorithms, 2, 4135.682000, 1503
1153, 0 - without algorithms, 2, 31949.932000, 11520
1154, 0 - without algorithms, 2, 3264.256000, 1196
1155, 0 - without algorithms, 2, 6543.611000, 2398
1156, 0 - without algorithms, 2, 23581.576000, 8585
1157, 0 - without algorithms, 2, 6136.317000, 2184
1158, 0 - without algorithms, 2, 5752.036000, 2059
1159, 0 - without algorithms, 2, 2612.383000, 938
1160, 0 - without algorithms, 2, 2171.175000, 788
1161, 0 - without algorithms, 2, 23665.745000, 8589
1162, 0 - without algorithms, 2, 1625.961000, 593
1163, 0 - without algorithms, 2, 1522.808000, 560
1164, 0 - without algorithms, 2, 4244.707000, 1546
1165, 0 - without algorithms, 2, 470.463000, 170
1166, 0 - without algorithms, 2, 947.328000, 352
1167, 0 - without algorithms, 2, 6146.575000, 2228
1168, 0 - without algorithms, 2, 2092.938000, 752
1169, 0 - without algorithms, 2, 1307.023000, 469
1170, 0 - without algorithms, 2, 487.855000, 182
1171, 0 - without algorithms, 2, 8010.815000, 2930
1172, 0 - without algorithms, 2, 6543.931000, 2401
1173, 0 - without algorithms, 2, 1493.323000, 537
1174, 0 - without algorithms, 2, 1881.140000, 689
1175, 0 - without algorithms, 2, 620.865000, 228
1176, 0 - without algorithms, 2, 1164.004000, 428
1177, 0 - without algorithms, 2, 4324.306000, 1577
1178, 0 - without algorithms, 2, 759.937000, 276
1179, 0 - without algorithms, 2, 1712.794000, 629
1180, 0 - without algorithms, 2, 1411.318000, 522
1181, 0 - without algorithms, 2, 1893.253000, 691
1182, 0 - without algorithms, 2, 190.998000, 70
1183, 0 - without algorithms, 2, 638.999000, 229
1184, 0 - without algorithms, 2, 510.338000, 185
1185, 0 - without algorithms, 2, 1120.062000, 403
1186, 0 - without algorithms, 2, 1020.065000, 366
1187, 0 - without algorithms, 2, 690.276000, 250
1188, 0 - without algorithms, 2, 279.816000, 102
1189, 0 - without algorithms, 2, 346.209000, 124
1190, 0 - without algorithms, 2, 9042.851000, 3276
1191, 0 - without algorithms, 2, 1869.869000, 681
1192, 0 - without algorithms, 2, 2179.380000, 794
1193, 0 - without algorithms, 2, 1015.986000, 376
1194, 0 - without algorithms, 2, 410.750000, 149
1195, 0 - without algorithms, 2, 1039.100000, 376
1196, 0 - without algorithms, 2, 499.137000, 184
1197, 0 - without algorithms, 2, 675.188000, 253
1198, 0 - without algorithms, 2, 682.871000, 247
1199, 0 - without algorithms, 2, 5030.972000, 1821
1200, 0 - without algorithms, 218, 7331.209000, 2638
1201, 0 - without algorithms, 3, 92231.917000, 33811
1202, 0 - without algorithms, 3, 2381.319000, 863
1203, 0 - without algorithms, 3, 11473.793000, 4213
1204, 0 - without algorithms, 3, 857.199000, 306
1205, 0 - without algorithms, 3, 1251.428000, 466
1206, 0 - without algorithms, 3, 868.120000, 317
1207, 0 - without algorithms, 3, 564.920000, 206
1208, 0 - without algorithms, 3, 5847.755000, 2125
1209, 0 - without algorithms, 3, 2752.466000, 979
1210, 0 - without algorithms, 3, 3160.262000, 1152
1211, 0 - without algorithms, 3, 10878.146000, 3998
1212, 0 - without algorithms, 3, 5117.886000, 1902
1213, 0 - without algorithms, 3, 700.114000, 252
1214, 0 - without algorithms, 3, 13914.705000, 4997
1215, 0 - without algorithms, 3, 1049.420000, 379
1216, 0 - without algorithms, 3, 115281.155000, 41746
1217, 0 - without algorithms, 3, 30018.057000, 10734
1218, 0 - without algorithms, 3, 47954.749000, 17764
1219, 0 - without algorithms, 3, 14263.840000, 5123
1220, 0 - without algorithms, 3, 3968.277000, 1418
1221, 0 - without algorithms, 3, 1638.796000, 591
1222, 0 - without algorithms, 3, 1063.596000, 390
1223, 0 - without algorithms, 3, 735.220000, 270
1224, 0 - without algorithms, 3, 963.057000, 349
1225, 0 - without algorithms, 3, 830.318000, 303
1226, 0 - without algorithms, 3, 4347.460000, 1611
1227, 0 - without algorithms, 3, 10610.483000, 3834
1228, 0 - without algorithms, 3, 13107.740000, 4809
1229, 0 - without algorithms, 3, 16372.608000, 5910
1230, 0 - without algorithms, 3, 4874.929000, 1790
1231, 0 - without algorithms, 3, 594.806000, 215
1232, 0 - without algorithms, 3, 159867.412000, 57756
1233, 0 - without algorithms, 3, 10918.452000, 4021
1234, 0 - without algorithms, 3, 3113.794000, 1124
1235, 0 - without algorithms, 3, 5879.194000, 2154
1236, 0 - without algorithms, 3, 331.573000, 118
1237, 0 - without algorithms, 3, 5224.335000, 1904
1238, 0 - without algorithms, 3, 7734.336000, 2812
1239, 0 - without algorithms, 3, 1351.617000, 492
1240, 0 - without algorithms, 3, 15306.998000, 5655
1241, 0 - without algorithms, 3, 840.708000, 299
1242, 0 - without algorithms, 3, 1864.559000, 694
1243, 0 - without algorithms, 3, 2493.270000, 914
1244, 0 - without algorithms, 3, 1752.128000, 661
1245, 0 - without algorithms, 3, 13511.819000, 4858
1246, 0 - without algorithms, 3, 8210.389000, 3024
1247, 0 - without algorithms, 3, 25154.448000, 9102
1248, 0 - without algorithms, 3, 44766.817000, 16436
1249, 0 - without algorithms, 3, 502.413000, 182
1250, 0 - without algorithms, 3, 11672.637000, 4341
1251, 0 - without algorithms, 3, 10538.659000, 3920
1252, 0 - without algorithms, 3, 481.593000, 176
1253, 0 - without algorithms, 3, 484.550000, 175
1254, 0 - without algorithms, 3, 8003.841000, 2896
1255, 0 - without algorithms, 3, 2177.016000, 799
1256, 0 - without algorithms, 3, 541.035000, 200
1257, 0 - without algorithms, 3, 12999.096000, 4809
1258, 0 - without algorithms, 3, 33863.984000, 12368
1259, 0 - without algorithms, 3, 1682.518000, 604
1260, 0 - without algorithms, 3, 24204.636000, 8925
1261, 0 - without algorithms, 3, 30470.005000, 10938
1262, 0 - without algorithms, 3, 991.541000, 357
1263, 0 - without algorithms, 3, 23823.431000, 8635
1264, 0 - without algorithms, 3, 14090.695000, 5063
1265, 0 - without algorithms, 3, 28571.081000, 10328
1266, 0 - without algorithms, 3, 110494.701000, 40551
1267, 0 - without algorithms, 3, 24062.639000, 8667
1268, 0 - without algorithms, 3, 2942.693000, 1073
1269, 0 - without algorithms, 3, 11233.723000, 4109
1270, 0 - without algorithms, 3, 7218.497000, 2619
1271, 0 - without algorithms, 3, 860.154000, 313
1272, 0 - without algorithms, 3, 5617.694000, 2021
1273, 0 - without algorithms, 3, 775.616000, 284
1274, 0 - without algorithms, 3, 22873.107000, 8226
1275, 0 - without algorithms, 3, 2830.212000, 1020
1276, 0 - without algorithms, 3, 1055.561000, 386
1277, 0 - without algorithms, 3, 8994.330000, 3316
1278, 0 - without algorithms, 3, 1596.216000, 591
1279, 0 - without algorithms, 3, 3097.613000, 1114
1280, 0 - without algorithms, 3, 56691.697000, 20762
1281, 0 - without algorithms, 3, 2565.816000, 910
1282, 0 - without algorithms, 3, 1191.356000, 428
1283, 0 - without algorithms, 3, 21027.343000, 7687
1284, 0 - without algorithms, 3, 498.876000, 181
1285, 0 - without algorithms, 3, 1620.882000, 596
1286, 0 - without algorithms, 3, 6578.085000, 2420
1287, 0 - without algorithms, 3, 9516.339000, 3480
1288, 0 - without algorithms, 3, 10677.640000, 3929
1289, 0 - without algorithms, 3, 3446.548000, 1282
1290, 0 - without algorithms, 3, 544.792000, 196
1291, 0 - without algorithms, 3, 3388.500000, 1200
1292, 0 - without algorithms, 3, 1300.521000, 459
1293, 0 - without algorithms, 3, 5136.150000, 1884
1294, 0 - without algorithms, 3, 2094.060000, 740
1295, 0 - without algorithms, 3, 27521.181000, 9953
1296, 0 - without algorithms, 3, 29682.857000, 10837
1297, 0 - without algorithms, 3, 2645.475000, 977
1298, 0 - without algorithms, 3, 2458.113000, 902
1299, 0 - without algorithms, 3, 4052.705000, 1442
1300, 0 - without algorithms, 3, 1337.921000, 484
1301, 0 - without algorithms, 3, 15955.655000, 5769
1302, 0 - without algorithms, 3, 3069.010000, 1121
1303, 0 - without algorithms, 3, 5555.015000, 2051
1304, 0 - without algorithms, 3, 2156.397000, 793
1305, 0 - without algorithms, 3, 1138.016000, 415
1306, 0 - without algorithms, 3, 2133.293000, 770
1307, 0 - without algorithms, 3, 2488.019000, 910
1308, 0 - without algorithms, 3, 1056.503000, 381
1309, 0 - without algorithms, 3, 2453.654000, 890
1310, 0 - without algorithms, 3, 238.477000, 86
1311, 0 - without algorithms, 3, 5948.423000, 2144
1312, 0 - without algorithms, 3, 4898.142000, 1804
1313, 0 - without algorithms, 3, 2827.156000, 1001
1314, 0 - without algorithms, 3, 1889.947000, 684
1315, 0 - without algorithms, 3, 12402.817000, 4497
1316, 0 - without algorithms, 3, 2770.951000, 1036
1317, 0 - without algorithms, 3, 2668.578000, 982
1318, 0 - without algorithms, 3, 435.948000, 157
1319, 0 - without algorithms, 3, 1821.759000, 659
1320, 0 - without algorithms, 3, 27996.693000, 10266
1321, 0 - without algorithms, 3, 2477.480000, 910
1322, 0 - without algorithms, 3, 4056.483000, 1501
1323, 0 - without algorithms, 3, 6465.635000, 2330
1324, 0 - without algorithms, 3, 17830.404000, 6507
1325, 0 - without algorithms, 3, 40078.948000, 14785
1326, 0 - without algorithms, 3, 823.074000, 295
1327, 0 - without algorithms, 3, 9553.810000, 3477
1328, 0 - without algorithms, 3, 2697.703000, 977
1329, 0 - without algorithms, 3, 5246.396000, 1886
1330, 0 - without algorithms, 3, 1116.666000, 414
1331, 0 - without algorithms, 3, 79700.969000, 29497
1332, 0 - without algorithms, 3, 9748.616000, 3625
1333, 0 - without algorithms, 3, 4869.990000, 1798
1334, 0 - without algorithms, 3, 6498.215000, 2363
1335, 0 - without algorithms, 3, 7445.863000, 2692
1336, 0 - without algorithms, 3, 4781.493000, 1742
1337, 0 - without algorithms, 3, 987.002000, 354
1338, 0 - without algorithms, 3, 1380.972000, 505
1339, 0 - without algorithms, 3, 1838.120000, 680
1340, 0 - without algorithms, 3, 12124.145000, 4428
1341, 0 - without algorithms, 3, 5458.715000, 1983
1342, 0 - without algorithms, 3, 3855.456000, 1409
1343, 0 - without algorithms, 3, 13836.919000, 4980
1344, 0 - without algorithms, 3, 1443.730000, 520
1345, 0 - without algorithms, 3, 12495.562000, 4583
1346, 0 - without algorithms, 3, 6443.142000, 2345
1347, 0 - without algorithms, 3, 9017.714000, 3229
1348, 0 - without algorithms, 3, 5579.091000, 2036
1349, 0 - without algorithms, 3, 2789.104000, 994
1350, 0 - without algorithms, 3, 5203.526000, 1900
1351, 0 - without algorithms, 3, 453.622000, 167
1352, 0 - without algorithms, 3, 24833.776000, 9270
1353, 0 - without algorithms, 3, 3126.037000, 1150
1354, 0 - without algorithms, 3, 2414.071000, 898
1355, 0 - without algorithms, 3, 14319.555000, 5176
1356, 0 - without algorithms, 3, 1215.381000, 442
1357, 0 - without algorithms, 3, 575.970000, 215
1358, 0 - without algorithms, 3, 1803.445000, 661
1359, 0 - without algorithms, 3, 1393.866000, 504
1360, 0 - without algorithms, 3, 1684.511000, 610
1361, 0 - without algorithms, 3, 765.496000, 279
1362, 0 - without algorithms, 3, 7434.212000, 2717
1363, 0 - without algorithms, 3, 208.953000, 77
1364, 0 - without algorithms, 3, 2753.889000, 1004
1365, 0 - without algorithms, 3, 14250.885000, 5209
1366, 0 - without algorithms, 3, 11353.527000, 4193
1367, 0 - without algorithms, 3, 574.539000, 211
1368, 0 - without algorithms, 3, 1937.687000, 697
1369, 0 - without algorithms, 3, 1501.057000, 529
1370, 0 - without algorithms, 3, 2495.553000, 893
1371, 0 - without algorithms, 3, 2969.122000, 1067
1372, 0 - without algorithms, 3, 4614.771000, 1682
1373, 0 - without algorithms, 3, 21378.392000, 7675
1374, 0 - without algorithms, 3, 32400.628000, 11794
1375, 0 - without algorithms, 3, 22110.226000, 7925
1376, 0 - without algorithms, 3, 5036.151000, 1828
1377, 0 - without algorithms, 3, 28952.066000, 10466
1378, 0 - without algorithms, 3, 14438.237000, 5304
1379, 0 - without algorithms, 3, 13567.413000, 4969
1380, 0 - without algorithms, 3, 1635.159000, 591
1381, 0 - without algorithms, 3, 3895.641000, 1427
1382, 0 - without algorithms, 3, 3096.652000, 1107
1383, 0 - without algorithms, 3, 643.387000, 234
1384, 0 - without algorithms, 3, 8470.918000, 3032
1385, 0 - without algorithms, 3, 670.768000, 242
1386, 0 - without algorithms, 3, 3423.105000, 1258
1387, 0 - without algorithms, 3, 2948.193000, 1068
1388, 0 - without algorithms, 3, 6583.315000, 2351
1389, 0 - without algorithms, 3, 2782.862000, 998
1390, 0 - without algorithms, 3, 14470.077000, 5198
1391, 0 - without algorithms, 3, 2018.959000, 744
1392, 0 - without algorithms, 3, 7051.004000, 2597
1393, 0 - without algorithms, 3, 1143.295000, 415
1394, 0 - without algorithms, 3, 337.023000, 122
1395, 0 - without algorithms, 3, 13570.549000, 5042
1396, 0 - without algorithms, 3, 42160.144000, 15430
1397, 0 - without algorithms, 3, 14017.197000, 5101
1398, 0 - without algorithms, 3, 2733.991000, 996
1399, 0 - without algorithms, 3, 555.713000, 198
1400, 0 - without algorithms, 3, 19258.424000, 6957
1401, 0 - without algorithms, 3, 61523.304000, 22293
1402, 0 - without algorithms, 3, 9455.215000, 3415
1403, 0 - without algorithms, 3, 1104.062000, 399
1404, 0 - without algorithms, 3, 2518.106000, 918
1405, 0 - without algorithms, 3, 128252.679000, 46787
1406, 0 - without algorithms, 3, 1100.676000, 394
1407, 0 - without algorithms, 3, 2179.230000, 805
1408, 0 - without algorithms, 3, 8936.181000, 3278
1409, 0 - without algorithms, 3, 1655.016000, 596
1410, 0 - without algorithms, 3, 11651.487000, 4180
1411, 0 - without algorithms, 3, 5333.850000, 1930
1412, 0 - without algorithms, 3, 9411.673000, 3309
1413, 0 - without algorithms, 3, 69620.761000, 25184
1414, 0 - without algorithms, 3, 4173.392000, 1521
1415, 0 - without algorithms, 3, 2741.575000, 997
1416, 0 - without algorithms, 3, 4133.968000, 1502
1417, 0 - without algorithms, 3, 1983.282000, 722
1418, 0 - without algorithms, 3, 3600.257000, 1311
1419, 0 - without algorithms, 3, 623.841000, 226
1420, 0 - without algorithms, 3, 1672.038000, 597
1421, 0 - without algorithms, 3, 7385.741000, 2637
1422, 0 - without algorithms, 3, 2407.989000, 893
1423, 0 - without algorithms, 3, 1374.500000, 504
1424, 0 - without algorithms, 3, 509.596000, 185
1425, 0 - without algorithms, 3, 49976.754000, 18419
1426, 0 - without algorithms, 3, 3921.981000, 1415
1427, 0 - without algorithms, 3, 621.626000, 223
1428, 0 - without algorithms, 3, 6359.956000, 2311
1429, 0 - without algorithms, 3, 23689.079000, 8580
1430, 0 - without algorithms, 3, 1213.627000, 435
1431, 0 - without algorithms, 3, 776.928000, 279
1432, 0 - without algorithms, 3, 4814.436000, 1767
1433, 0 - without algorithms, 3, 55697.961000, 20519
1434, 0 - without algorithms, 3, 36784.446000, 13542
1435, 0 - without algorithms, 3, 6212.809000, 2242
1436, 0 - without algorithms, 3, 16186.138000, 5903
1437, 0 - without algorithms, 3, 7766.766000, 2813
1438, 0 - without algorithms, 3, 1620.151000, 579
1439, 0 - without algorithms, 3, 32243.844000, 11594
1440, 0 - without algorithms, 3, 8209.617000, 3040
1441, 0 - without algorithms, 3, 45380.088000, 16877
1442, 0 - without algorithms, 3, 896.773000, 324
1443, 0 - without algorithms, 3, 595.157000, 214
1444, 0 - without algorithms, 3, 1024.592000, 357
1445, 0 - without algorithms, 3, 4781.153000, 1768
1446, 0 - without algorithms, 3, 17911.285000, 6503
1447, 0 - without algorithms, 3, 761.990000, 279
1448, 0 - without algorithms, 3, 71480.301000, 26086
1449, 0 - without algorithms, 3, 12037.672000, 4399
1450, 0 - without algorithms, 3, 75467.494000, 27461
1451, 0 - without algorithms, 3, 2392.811000, 890
1452, 0 - without algorithms, 3, 53944.972000, 19357
1453, 0 - without algorithms, 3, 7963.966000, 2934
1454, 0 - without algorithms, 3, 3607.310000, 1301
1455, 0 - without algorithms, 3, 9039.205000, 3292
1456, 0 - without algorithms, 3, 3091.312000, 1113
1457, 0 - without algorithms, 3, 2143.934000, 782
1458, 0 - without algorithms, 3, 2696.311000, 954
1459, 0 - without algorithms, 3, 16847.508000, 6116
1460, 0 - without algorithms, 3, 961.985000, 346
1461, 0 - without algorithms, 3, 2789.626000, 1026
1462, 0 - without algorithms, 3, 12659.669000, 4635
1463, 0 - without algorithms, 3, 3275.938000, 1189
1464, 0 - without algorithms, 3, 4713.316000, 1703
1465, 0 - without algorithms, 3, 1841.847000, 656
1466, 0 - without algorithms, 3, 11864.707000, 4204
1467, 0 - without algorithms, 3, 443.562000, 163
1468, 0 - without algorithms, 3, 488.046000, 166
1469, 0 - without algorithms, 3, 741.722000, 268
1470, 0 - without algorithms, 3, 10234.348000, 3704
1471, 0 - without algorithms, 3, 39898.210000, 15018
1472, 0 - without algorithms, 3, 1357.909000, 500
1473, 0 - without algorithms, 3, 23423.891000, 8631
1474, 0 - without algorithms, 3, 2886.177000, 1069
1475, 0 - without algorithms, 3, 3651.082000, 1365
1476, 0 - without algorithms, 3, 1856.705000, 685
1477, 0 - without algorithms, 3, 243.337000, 87
1478, 0 - without algorithms, 3, 3298.871000, 1179
1479, 0 - without algorithms, 3, 6467.759000, 2375
1480, 0 - without algorithms, 3, 3132.339000, 1128
1481, 0 - without algorithms, 3, 12859.645000, 4609
1482, 0 - without algorithms, 3, 11640.767000, 4262
1483, 0 - without algorithms, 3, 9108.023000, 3303
1484, 0 - without algorithms, 3, 2297.061000, 851
1485, 0 - without algorithms, 3, 18272.453000, 6683
1486, 0 - without algorithms, 3, 3724.640000, 1379
1487, 0 - without algorithms, 3, 11822.558000, 4248
1488, 0 - without algorithms, 3, 4561.922000, 1690
1489, 0 - without algorithms, 3, 3399.099000, 1204
1490, 0 - without algorithms, 3, 9214.633000, 3367
1491, 0 - without algorithms, 3, 20365.561000, 7542
1492, 0 - without algorithms, 3, 4264.734000, 1528
1493, 0 - without algorithms, 3, 905.279000, 327
1494, 0 - without algorithms, 3, 878.489000, 325
1495, 0 - without algorithms, 3, 8037.615000, 2960
1496, 0 - without algorithms, 3, 155332.140000, 56441
1497, 0 - without algorithms, 3, 12522.612000, 4558
1498, 0 - without algorithms, 3, 3417.764000, 1237
1499, 0 - without algorithms, 3, 167.013000, 60
1500, 0 - without algorithms, 3, 169.388000, 62
1501, 0 - without algorithms, 3, 2794.194000, 1026
1502, 0 - without algorithms, 3, 2140.016000, 779
1503, 0 - without algorithms, 3, 9371.688000, 3348
1504, 0 - without algorithms, 3, 4499.815000, 1628
1505, 0 - without algorithms, 3, 4113.600000, 1496
1506, 0 - without algorithms, 3, 2995.582000, 1069
1507, 0 - without algorithms, 3, 3178.375000, 1159
1508, 0 - without algorithms, 3, 2404.332000, 877
1509, 0 - without algorithms, 3, 8507.246000, 3092
1510, 0 - without algorithms, 3, 2240.705000, 827
1511, 0 - without algorithms, 3, 7914.684000, 2863
1512, 0 - without algorithms, 3, 7061.713000, 2533
1513, 0 - without algorithms, 3, 3540.705000, 1289
1514, 0 - without algorithms, 3, 582.444000, 208
1515, 0 - without algorithms, 3, 80415.029000, 28975
1516, 0 - without algorithms, 3, 2002.629000, 734
1517, 0 - without algorithms, 3, 3189.086000, 1173
1518, 0 - without algorithms, 3, 5333.689000, 1929
1519, 0 - without algorithms, 3, 1230.410000, 445
1520, 0 - without algorithms, 3, 1457.836000, 523
1521, 0 - without algorithms, 3, 30111.983000, 10969
1522, 0 - without algorithms, 3, 6878.439000, 2510
1523, 0 - without algorithms, 3, 2458.404000, 893
1524, 0 - without algorithms, 3, 4786.142000, 1743
1525, 0 - without algorithms, 3, 4047.346000, 1495
1526, 0 - without algorithms, 3, 20529.880000, 7407
1527, 0 - without algorithms, 3, 12994.678000, 4732
1528, 0 - without algorithms, 3, 3232.266000, 1181
1529, 0 - without algorithms, 3, 3904.147000, 1430
1530, 0 - without algorithms, 3, 1258.402000, 466
1531, 0 - without algorithms, 3, 2179.901000, 787
1532, 0 - without algorithms, 3, 12303.291000, 4474
1533, 0 - without algorithms, 3, 5965.717000, 2186
1534, 0 - without algorithms, 3, 3260.780000, 1174
1535, 0 - without algorithms, 3, 15576.153000, 5657
